location,ds,yhat,yhat_lower,yhat_upper
Japan,2024-03-06,-2626.7131683037574,-25995.171867462635,21874.851723034757
Japan,2024-03-07,-2864.3194689337042,-25456.847294731953,21942.261071934037
Japan,2024-03-08,-3071.630177406799,-25455.707541510048,19854.394645963253
Japan,2024-03-09,-3269.201716994614,-26651.472375257075,20657.564850468916
Japan,2024-03-10,-3459.492484947429,-27489.268891892647,20638.57017099114
Japan,2024-03-11,-3578.5704207148015,-26394.027480556946,20410.45117575917
Japan,2024-03-12,-3757.4002183363746,-27254.889230208104,18346.25351299442
Japan,2024-03-13,-3953.440932353874,-28476.520123309256,20114.332666702157
Japan,2024-03-14,-4140.2548146761665,-28329.500253436247,19982.994466071876
Japan,2024-03-15,-4285.858772583036,-28036.088735325146,18588.787230815364
Japan,2024-03-16,-4408.70255538106,-27091.287350789178,19067.25619754235
Japan,2024-03-17,-4509.427374992157,-28200.01666785395,19311.525164343966
Japan,2024-03-18,-4522.662436620431,-27713.208404377227,18779.127055557045
Japan,2024-03-19,-4578.390046493177,-28040.44639879184,19958.837145440222
Japan,2024-03-20,-4633.607204606125,-29875.995161403367,21685.6801973016
Japan,2024-03-21,-4661.982110912599,-29855.457934734455,18064.676593872457
Japan,2024-03-22,-4632.235079472704,-30970.200230647446,20092.08597354319
Japan,2024-03-23,-4564.126650692927,-28754.651393209355,20083.51760472733
Japan,2024-03-24,-4460.205914616233,-28279.79620508788,20769.803762836404
Japan,2024-03-25,-4257.576481408072,-28133.18109091884,21202.33320985309
Japan,2024-03-26,-4089.211384819079,-27530.412330592153,19535.881557126268
Japan,2024-03-27,-3915.546089923547,-26921.997552274337,20097.44465848777
Japan,2024-03-28,-3714.049906721476,-27684.654896086042,20679.794178905257
Japan,2024-03-29,-3457.507732678062,-27468.797725884855,20127.75274743493
Japan,2024-03-30,-3169.8978261700568,-27073.369009497714,20452.948810433878
Japan,2024-03-31,-2858.0219308645947,-26307.00236876553,20092.2256818663
Japan,2024-04-01,-2463.1487885847673,-26088.52828983079,21585.266160877873
Japan,2024-04-02,-2122.2061110656973,-27116.952273770385,21095.99739748667
Japan,2024-04-03,-1799.2540322975965,-26459.31521427416,22757.91543269022
Japan,2024-04-04,-1474.9441386219246,-25187.94948066861,23354.636255373505
Japan,2024-04-05,-1124.6996207280486,-26593.600311812486,23826.77011382175
Japan,2024-04-06,-774.5055808865637,-24856.472060168817,24264.348241752148
Japan,2024-04-07,-432.4687500217981,-23618.95186899995,24474.21560292829
Japan,2024-04-08,-40.41009434187299,-21288.338844893216,24204.993768566786
Japan,2024-04-09,264.9727493383859,-23471.774375250112,24417.74698434234
Japan,2024-04-10,520.6389565027425,-22520.066472018545,23335.732472468964
Japan,2024-04-11,747.7292696413105,-24646.313301321756,24669.999261755733
Japan,2024-04-12,973.3466373637309,-23676.032466879013,24502.15096460869
Japan,2024-04-13,1174.7045697212122,-23555.906739412014,24106.209182327137
Japan,2024-04-14,1347.4855091778331,-22790.18427779106,25317.090558813812
Japan,2024-04-15,1554.1479396022023,-21047.897114844847,26578.21726419502
Japan,2024-04-16,1662.6480830436356,-20888.426390294484,26975.87062112302
Japan,2024-04-17,1714.8452272485924,-22175.75485324348,24630.086335580956
Japan,2024-04-18,1736.8897447131253,-21391.276762790305,27816.605444007957
Japan,2024-04-19,1760.8624247901225,-22906.97957437532,25804.88912237636
Japan,2024-04-20,1768.781141830931,-22457.590045763107,27332.201570400262
Japan,2024-04-21,1760.821405980144,-21071.535351798124,24614.18563460949
Japan,2024-04-22,1803.4936932712967,-22763.598801074193,28465.756323722384
Japan,2024-04-23,1768.2473783381774,-23801.50906687198,25733.457893466726
Japan,2024-04-24,1699.7739627553112,-21801.137490379377,26189.98216640386
Japan,2024-04-25,1626.3118723393604,-21979.778158331737,24945.92119133168
Japan,2024-04-26,1581.224118340094,-21939.067500484653,26162.657371682613
Japan,2024-04-27,1546.9668937085885,-21167.806061438616,26013.527296424814
Japan,2024-04-28,1523.2970061146739,-23006.26579369077,24778.342236200748
Japan,2024-04-29,1575.4616589735133,-21192.80405092051,25121.19277783418
Japan,2024-04-30,1572.8402525362385,-21705.59325218491,24679.4865531178
Japan,2024-05-01,1557.3099786192242,-23815.999378789835,26681.922373511807
Japan,2024-05-02,1553.6358154963198,-23310.300244464244,25520.87111527945
Japan,2024-05-03,1591.1538474505592,-22061.441046043128,24393.485718587006
Japan,2024-05-04,1647.86297125442,-21072.869178305344,24080.17777921421
Japan,2024-05-05,1718.769329134712,-22085.991516110964,25185.805664305735
Japan,2024-05-06,1864.222966557251,-22642.285694584698,25543.34336420116
Japan,2024-05-07,1948.712040204598,-22535.953008965156,27696.648161576053
Japan,2024-05-08,2009.381797338925,-22458.780073548205,25886.76928379877
Japan,2024-05-09,2066.5743102369524,-20423.950146785013,27709.592224232332
Japan,2024-05-10,2145.653335567911,-20872.603632450242,25348.39672394733
Japan,2024-05-11,2221.2250121708353,-22586.2966395902,26277.44936131818
Japan,2024-05-12,2285.5947265672994,-20340.261452825704,26186.888854421402
Japan,2024-05-13,2397.196096472672,-20995.405214999242,25059.67658737155
Japan,2024-05-14,2419.4544226369926,-20650.368545887013,26820.57856132892
Japan,2024-05-15,2389.349522707218,-21297.573764736306,27433.079870152404
Japan,2024-05-16,2327.972366273935,-20912.50534380197,25136.67030627962
Japan,2024-05-17,2262.339113106697,-20240.39516806834,27836.23800463715
Japan,2024-05-18,2169.57332728358,-21305.46130372695,25337.80013828917
Japan,2024-05-19,2045.297588674193,-23651.485787980917,24462.048724409466
Japan,2024-05-20,1951.972158143149,-22501.67077410347,26132.99664563877
Japan,2024-05-21,1757.6455234479206,-23697.713501004826,24811.603202118236
Japan,2024-05-22,1504.384919724102,-22726.04747621239,26579.224460007437
Japan,2024-05-23,1218.6850391870191,-21158.795926949773,24754.274074608984
Japan,2024-05-24,933.1228350912911,-21738.546338174667,23301.28057257475
Japan,2024-05-25,630.3738797388328,-24765.64674686275,24756.91228392349
Japan,2024-05-26,311.4364328074947,-23767.49838984696,24109.64691110299
Japan,2024-05-27,43.805914289332804,-24976.89712745953,23640.040425680872
Japan,2024-05-28,-299.9303992806407,-23843.391551075532,21552.971144905787
Japan,2024-05-29,-673.8055648546665,-26752.028578631674,23965.757201343655
Japan,2024-05-30,-1048.1893779815098,-24946.300698241237,22254.943471897954
Japan,2024-05-31,-1388.2371072274118,-24427.60445752802,24974.76881154182
Japan,2024-06-01,-1709.9517163849537,-25421.242301194816,23496.421547111808
Japan,2024-06-02,-2012.0107419300332,-27334.954874816354,20430.642827893596
Japan,2024-06-03,-2227.613247290639,-26846.956567867892,19599.791484327463
Japan,2024-06-04,-2485.8760073020585,-26710.30337717166,21350.83803774314
Japan,2024-06-05,-2743.5059000863434,-27050.501474561723,20845.550359770143
Japan,2024-06-06,-2974.446611859975,-26078.805283161724,20095.255813584965
Japan,2024-06-07,-3148.2294414545822,-26271.709605765343,20313.35099003725
Japan,2024-06-08,-3285.911891754091,-27329.329447419215,20299.468786630172
Japan,2024-06-09,-3391.758535279936,-27580.408446353722,19170.099078113682
Japan,2024-06-10,-3404.9235974028416,-25418.435018908734,19783.581026580643
Japan,2024-06-11,-3460.66902429111,-25953.228845561483,20168.54238980978
Japan,2024-06-12,-3521.850089730388,-27538.933872940823,21706.70489758174
Japan,2024-06-13,-3568.372043153074,-28039.673621767924,20074.81810740654
Japan,2024-06-14,-3575.353148264619,-28278.115739484023,19806.290950416773
Japan,2024-06-15,-3568.8833678048077,-26194.691360818586,21556.210027931167
Japan,2024-06-16,-3557.5385937122974,-26456.358974782324,21911.471201391763
Japan,2024-06-17,-3483.9149632428343,-27913.304882338638,21449.69907321674
Japan,2024-06-18,-3485.721659080281,-27223.363307358202,20581.238637114653
Japan,2024-06-19,-3527.1682734488595,-26641.471653321863,19901.468954248536
Japan,2024-06-20,-3588.3535366304313,-29389.017647736226,19566.468920867013
Japan,2024-06-21,-3643.393226830889,-26366.65495340007,23039.1879002078
Japan,2024-06-22,-3716.178074165748,-27341.411517576853,20387.187477764703
Japan,2024-06-23,-3811.922150777116,-25592.31055086303,20312.00509574617
Japan,2024-06-24,-3868.765888890948,-29228.414911276715,20215.66019892465
Japan,2024-06-25,-4018.970735877667,-26597.607729197487,20304.90368747312
Japan,2024-06-26,-4220.439176752914,-27845.56753994962,19496.647455902414
Japan,2024-06-27,-4446.263671685428,-27211.024780590233,19321.368114380846
Japan,2024-06-28,-4663.038252959258,-29858.162360163016,17773.61905077822
Japan,2024-06-29,-4886.818809587248,-29435.28670767853,18608.17429495298
Japan,2024-06-30,-5114.887183713676,-28879.820044126693,19496.585227491607
Japan,2024-07-01,-5277.57741556355,-27440.010138028298,18723.505272142556
Japan,2024-07-02,-5499.695063625635,-29638.697133766767,18124.76138624155
Japan,2024-07-03,-5732.25713931212,-29344.31712903884,19419.09414437539
Japan,2024-07-04,-5942.2500766827525,-28509.88472496325,19081.4691769074
Japan,2024-07-05,-6091.133591026639,-29436.16153627169,17916.498025066823
Japan,2024-07-06,-6190.97096682936,-29587.87766819499,18170.90525668606
Japan,2024-07-07,-6236.335970764859,-31048.520272415975,16895.61750062087
Japan,2024-07-08,-6156.250498600119,-29056.538513258387,16588.37268279222
Japan,2024-07-09,-6075.680477810647,-31830.894080913615,17361.95648603885
Japan,2024-07-10,-5947.31508333087,-28511.879552287697,17806.941443356438
Japan,2024-07-11,-5741.325202668475,-28815.64920500843,17200.32269366475
Japan,2024-07-12,-5423.8285642931805,-30026.877557188283,18912.03977450382
Japan,2024-07-13,-5012.942692200169,-29270.53162903444,20320.486495781057
Japan,2024-07-14,-4510.577555076964,-29418.34434010813,18176.467029304804
Japan,2024-07-15,-3854.2247010039,-27116.72093205689,19543.033432245727
Japan,2024-07-16,-3178.2740210099355,-25304.079775705748,20561.315778766075
Japan,2024-07-17,-2445.587663987296,-28139.645971611495,19975.512733323758
Japan,2024-07-18,-1637.0322278869983,-23894.938970538147,20982.347237591068
Japan,2024-07-19,-729.7024130251755,-24115.324350080282,23343.284742364624
Japan,2024-07-20,247.27650137115506,-22209.636947739924,24229.056365512944
Japan,2024-07-21,1281.2090334690306,-22852.02171751455,25989.91986557165
Japan,2024-07-22,2424.289400896908,-24082.029058660948,24854.660744668938
Japan,2024-07-23,3532.523367295902,-20590.15727142552,27686.974597554505
Japan,2024-07-24,4634.376347542466,-18206.965023886176,29006.98143345627
Japan,2024-07-25,5741.440926615105,-18652.033247236497,30253.477135879264
Japan,2024-07-26,6870.385486123778,-17292.6120551819,29055.40668819289
Japan,2024-07-27,7987.292196513357,-16116.666758689656,32981.163116464915
Japan,2024-07-28,9076.222528602379,-14550.572202542891,33066.88401200296
Japan,2024-07-29,10187.74438834804,-13362.091909098217,35348.35593421059
Japan,2024-07-30,11177.881745989087,-14482.810591698111,35310.77368985555
Japan,2024-07-31,12076.750587270344,-12426.315426113415,34712.79926657762
Japan,2024-08-01,12899.174926390859,-10413.315950739256,36828.84141470476
Japan,2024-08-02,13666.546210143733,-8133.071546999205,38137.61836243438
Japan,2024-08-03,14351.037008274114,-9543.59014973118,37934.651468510616
Japan,2024-08-04,14944.010705016015,-7279.336686629913,39099.61896248285
Japan,2024-08-05,15504.365678235417,-8335.19198383028,39209.31883972245
Japan,2024-08-06,15897.279915556639,-9174.418397167097,40579.10345878394
Japan,2024-08-07,16162.625524466865,-6476.1998914982805,39265.49749369834
Japan,2024-08-08,16325.352896805041,-8014.455879626729,39640.799750265636
Japan,2024-08-09,16417.11409939436,-7198.492762090626,40942.2321246283
Japan,2024-08-10,16420.242674550715,-6103.069663839053,39736.48369833645
Japan,2024-08-11,16335.937724509131,-8567.490196791372,38049.5137427989
Japan,2024-08-12,16232.396624628094,-6528.0446315194085,41976.67821800655
Japan,2024-08-13,15983.36771069303,-6735.22682157271,38117.56888102874
Japan,2024-08-14,15636.397183065525,-9481.053257239388,40203.060992860446
Japan,2024-08-15,15223.074034055311,-10257.998524091066,38938.4014498397
Japan,2024-08-16,14780.545768794796,-10319.335990521682,37516.60393648985
Japan,2024-08-17,14295.424371586922,-12540.942900439486,39663.09869797488
Japan,2024-08-18,13771.931674011625,-15834.264556292377,40679.261122070246
Japan,2024-08-19,13280.028738692725,-12934.96314740878,38579.618277493704
Japan,2024-08-20,12693.999862198845,-17087.72081538835,37133.516075360545
Japan,2024-08-21,12060.763718254748,-16495.46099083343,36544.88590111144
Japan,2024-08-22,11410.212805615362,-16800.03030844125,37039.77519900669
Japan,2024-08-23,10776.850494100388,-17460.72384679745,36720.95572048649
Japan,2024-08-24,10143.84091819627,-17670.19501007932,36714.01932929849
Japan,2024-08-25,9511.31607574277,-21448.59017131965,35339.90056892984
Japan,2024-08-26,8944.679496742483,-21168.72647018837,37152.46107163654
Japan,2024-08-27,8313.37154484651,-21323.78012522521,38128.58785228705
Japan,2024-08-28,7659.363205549735,-23084.55502524728,35466.167902739864
Japan,2024-08-29,7007.673900390747,-28812.443745108612,36155.50786735744
Japan,2024-08-30,6388.177203807643,-30155.65217302059,39773.17544584084
Japan,2024-08-31,5779.804662338497,-26666.95616654267,36986.50649476356
Japan,2024-09-01,5178.9875383344215,-33935.64744387017,35798.83457116547
Japan,2024-09-02,4648.071953361934,-32274.8433325796,35974.75093727442
Japan,2024-09-03,4054.1693608807773,-39292.99687746407,39884.21104164056
Australia,2020-01-05,1368.6207232375764,-8988.416987603428,11713.23471442907
Australia,2020-01-06,2030.2603302295138,-8734.997018186159,12742.382388867538
Australia,2020-01-07,2636.199274734747,-7622.23695271162,13172.674492066384
Australia,2020-01-08,3192.735063133415,-8432.6889733414,13317.951380360168
Australia,2020-01-09,3689.2195688878924,-7743.422951798254,14583.015151705926
Australia,2020-01-10,4121.4529356894745,-7320.516685820453,15661.457444066014
Australia,2020-01-11,4483.691349762665,-6381.875838661687,14857.811881849775
Australia,2020-01-12,4765.254266889962,-5938.784563140774,15983.717975916217
Australia,2020-01-13,4988.111654053993,-6514.867283201673,15236.799819193327
Australia,2020-01-14,5114.891819898444,-5467.30935104397,15978.637047921644
Australia,2020-01-15,5159.583437335741,-5223.693891854835,15493.131481120883
Australia,2020-01-16,5119.861502337048,-5578.364939450255,15683.459342513863
Australia,2020-01-17,5000.3099584845095,-5344.3147382129955,15976.81412259375
Australia,2020-01-18,4804.247842784308,-6110.347705027657,15432.75543149974
Australia,2020-01-19,4530.148697879403,-6786.376285896072,15111.652452276641
Australia,2020-01-20,4209.038131334144,-6913.189862412072,15867.702150946212
Australia,2020-01-21,3812.3144731168854,-6899.184426973032,15011.910530295525
Australia,2020-01-22,3362.2704608593526,-6920.697769582142,13657.968539242298
Australia,2020-01-23,2864.2498663409624,-7253.242772323134,12943.90605435286
Australia,2020-01-24,2329.715702753148,-8966.75628126918,13960.556967473856
Australia,2020-01-25,1767.940422322551,-9354.200594975735,12897.913476173235
Australia,2020-01-26,1182.3109597507323,-9466.59835985776,12428.752858877688
Australia,2020-01-27,607.63609161778,-10282.863882903808,10570.523273545112
Australia,2020-01-28,17.903067474233012,-11322.283154575553,11882.43739550276
Australia,2020-01-29,-563.2371877969215,-11745.584630679066,10003.58458595496
Australia,2020-01-30,-1130.3216851783486,-11715.358788517122,9055.11850028251
Australia,2020-01-31,-1672.9871403574327,-11984.420701835994,8924.78283527858
Australia,2020-02-01,-2184.2321594260407,-12589.223938072435,8896.592022417233
Australia,2020-02-02,-2664.038322522008,-14129.326474746063,7695.0877645561295
Australia,2020-02-03,-3081.964665344786,-14040.182595465105,8474.242214697108
Australia,2020-02-04,-3469.271156235586,-14264.62962920767,6667.629861106799
Australia,2020-02-05,-3808.294941092245,-14754.94459453971,6577.118491751087
Australia,2020-02-06,-4100.148253397386,-15004.713553320056,6944.6306324188445
Australia,2020-02-07,-4341.465197405802,-15109.225646673645,5638.4640695118005
Australia,2020-02-08,-4532.491781536161,-14451.170707857742,5572.402845510074
Australia,2020-02-09,-4680.531950719183,-15414.946930794576,6492.335076002071
Australia,2020-02-10,-4762.368427484376,-15237.880670759889,5447.85541962262
Australia,2020-02-11,-4816.218203167536,-15385.802609406637,5731.3187438041305
Australia,2020-02-12,-4830.950522484016,-15621.877314954692,5804.480419581484
Australia,2020-02-13,-4813.640055281878,-14608.651002665049,5263.266576789459
Australia,2020-02-14,-4766.1858910627325,-14768.452719075607,6157.7236913474635
Australia,2020-02-15,-4693.293707178325,-15148.352050108988,6858.526032306691
Australia,2020-02-16,-4605.836306689409,-15034.702668627988,7019.84697744257
Australia,2020-02-17,-4483.213197173113,-15455.994358483675,5936.769237863569
Australia,2020-02-18,-4365.270283688511,-15042.924655108929,7037.825091638354
Australia,2020-02-19,-4241.508093779451,-14333.061608985496,6703.0956897114775
Australia,2020-02-20,-4118.651135045142,-15218.374775700968,6001.1389166990075
Australia,2020-02-21,-3997.308266445535,-13804.855604147957,6123.856357462091
Australia,2020-02-22,-3880.0200421269064,-14582.04393716374,7332.403023982844
Australia,2020-02-23,-3774.7062339869944,-16100.83067202611,7107.234932906361
Australia,2020-02-24,-3657.1316718731155,-14252.7809783635,7768.181861009653
Australia,2020-02-25,-3562.9484685627713,-14263.521431456198,6976.001323537051
Australia,2020-02-26,-3477.039648362085,-13856.66067281444,7171.56667966657
Australia,2020-02-27,-3401.233078359061,-13901.780291538471,7308.506977663848
Australia,2020-02-28,-3331.1116773510994,-13995.052512356551,6952.835372987561
Australia,2020-02-29,-3339.411164338459,-14647.86102756685,7532.241753514993
Australia,2020-03-01,-3354.017990756678,-14398.46080263805,7310.762575102279
Australia,2020-03-02,-3346.17480922503,-13980.714156146545,7310.84628686833
Australia,2020-03-03,-3347.4547412124634,-14886.74538605833,7474.307601914849
Australia,2020-03-04,-3339.222628789592,-13677.975432677371,7753.591456396984
Australia,2020-03-05,-3320.449856027062,-13752.575871404506,7023.9284448665885
Australia,2020-03-06,-3284.6061762528393,-14083.771916977785,7131.279602106547
Australia,2020-03-07,-3227.918483320404,-13887.358767110603,7189.909561236085
Australia,2020-03-08,-3153.004290167754,-13995.985104796675,7348.663145096032
Australia,2020-03-09,-3031.493325824501,-13347.307974789643,7940.861230453762
Australia,2020-03-10,-2896.191423292604,-13588.021056359807,7111.510263429889
Australia,2020-03-11,-2730.5087509160335,-13295.106444042114,8225.187735309682
Australia,2020-03-12,-2536.2193190890575,-13549.364962634345,8728.76953650273
Australia,2020-03-13,-2310.2768132081446,-13731.303092663618,8592.064177479246
Australia,2020-03-14,-2052.9788388918014,-13246.140786078307,9535.892206709519
Australia,2020-03-15,-1771.4899637316412,-12691.57878155717,9702.370885168688
Australia,2020-03-16,-1442.3399886648128,-12034.69547151354,9335.15604002892
Australia,2020-03-17,-1103.4549622776055,-11996.554407398206,9223.876351364583
Australia,2020-03-18,-743.4465604591575,-11787.700426025725,9388.155716144684
Australia,2020-03-19,-369.2304668533341,-11112.395830409247,9846.490580742775
Australia,2020-03-20,17.297455708071112,-10126.384433892954,10978.864466333873
Australia,2020-03-21,411.23144013006674,-9823.905542779346,11102.323389242305
Australia,2020-03-22,801.2586338577555,-10560.652098619894,11423.247541545108
Australia,2020-03-23,1207.2747598012354,-9687.24538190624,12138.774837787007
Australia,2020-03-24,1588.452170607492,-9639.817090138491,11904.841183501727
Australia,2020-03-25,1954.0321460033722,-8634.514979875023,12954.929781081231
Australia,2020-03-26,2295.768740505781,-7782.024346950767,13282.981416619117
Australia,2020-03-27,2611.2938549149158,-8317.205602544269,13548.125046397825
Australia,2020-03-28,2896.1067893676327,-7788.010766179857,13775.87453782959
Australia,2020-03-29,3140.173974014427,-7886.005904711454,13164.234268176002
Australia,2020-03-30,3365.5193579220104,-7505.684385650193,13756.984718177528
Australia,2020-03-31,3534.245764088075,-7567.895615134748,13630.024115621145
Australia,2020-04-01,3659.2603666110526,-7146.03559584873,14644.962937527967
Australia,2020-04-02,3736.633414539178,-7656.053790856731,13547.13896070804
Australia,2020-04-03,3768.862152035634,-6963.165791181718,15246.335195582084
Australia,2020-04-04,3756.745864459889,-6926.762380856602,14294.46103572246
Australia,2020-04-05,3695.8607405777384,-7813.2874939974,15120.23484895163
Australia,2020-04-06,3614.0182670083655,-7378.269217420598,15400.657579859817
Australia,2020-04-07,3479.1508531263735,-7821.915742508407,14432.890568111905
Australia,2020-04-08,3309.9012978257165,-7462.150452490385,14537.513641434822
Australia,2020-04-09,3107.848652582814,-7979.307034876489,14356.727287081765
Australia,2020-04-10,2880.645745956366,-8201.645631498732,13488.861886010867
Australia,2020-04-11,2633.7774151910903,-8441.366131462803,13331.49684162493
Australia,2020-04-12,2366.930973001123,-8604.893109913153,13059.542577198205
Australia,2020-04-13,2111.3651145570548,-8681.420329934805,12955.651319697805
Australia,2020-04-14,1837.7230422000346,-9130.284444678577,12590.355240994915
Australia,2020-04-15,1566.5680397180479,-9988.880444057133,11989.632081258835
Australia,2020-04-16,1300.5751755476942,-9543.604944786759,12207.405618265095
Australia,2020-04-17,1047.655006292099,-9531.221496847811,11894.581092804565
Australia,2020-04-18,812.7184045492579,-9715.36406048734,11880.97439411383
Australia,2020-04-19,594.0735942983029,-10219.489021915015,11894.61493221362
Australia,2020-04-20,420.8406492854512,-10746.447130554245,11090.066721037787
Australia,2020-04-21,260.82780913771774,-10837.254751098351,11214.027851550192
Australia,2020-04-22,131.1461037282267,-10180.80235680801,11413.367060840397
Australia,2020-04-23,30.493181214610246,-10418.0676583318,11119.154202738688
Australia,2020-04-24,-37.61921676416884,-10584.505572987326,11335.456687641974
Australia,2020-04-25,-72.98890191258226,-10600.100947167524,10563.923550136537
Australia,2020-04-26,-82.20931509533057,-11983.186005463122,10006.281916210371
Australia,2020-04-27,-41.13591878432703,-10079.669327957014,10772.008794092024
Australia,2020-04-28,13.108411576001203,-11416.949920332589,11421.465899211362
Australia,2020-04-29,92.86241391079584,-10756.81020528052,11099.16900932628
Australia,2020-04-30,192.3185229558588,-11320.103921292095,10840.45101193089
Australia,2020-05-01,310.84875199908276,-10391.41690999922,10482.112686798559
Australia,2020-05-02,444.9684115042659,-9958.465373102454,10683.830536152704
Australia,2020-05-03,584.9238389130632,-9957.674530146518,10622.103612513876
Australia,2020-05-04,752.2847876930099,-9859.98653245144,11687.783379943503
Australia,2020-05-05,907.9816396331072,-10476.966338940088,11952.748923601124
Australia,2020-05-06,1063.060147988965,-9825.736980585792,11176.700116224009
Australia,2020-05-07,1211.0820970521088,-9132.578991078264,12466.58272072183
Australia,2020-05-08,1351.4428191632,-8901.025200113716,12344.443686365055
Australia,2020-05-09,1481.3102472915155,-9732.723788463818,11864.001177837483
Australia,2020-05-10,1592.172731622622,-9434.741174123948,12104.998846507106
Australia,2020-05-11,1707.3777009210398,-9071.763168784668,11808.665495608157
Australia,2020-05-12,1790.103098591899,-9136.189501963167,12447.684797992739
Australia,2020-05-13,1854.0363465671298,-8613.408433357896,12235.43791734734
Australia,2020-05-14,1895.691487697116,-8792.271698350833,12919.975750931411
Australia,2020-05-15,1917.6378673270253,-9194.923144154776,11996.13799256988
Australia,2020-05-16,1920.3475386455086,-8965.406545181582,12773.046193515567
Australia,2020-05-17,1898.6511443593763,-9061.068809093098,12722.661938706071
Australia,2020-05-18,1879.1868291348896,-8173.26460066714,12951.163727913186
Australia,2020-05-19,1828.2864703121124,-8989.522880098493,12724.839239835284
Australia,2020-05-20,1762.5761602944963,-9499.96493080677,12715.02586553053
Australia,2020-05-21,1681.2235389539362,-8248.704034542667,12656.350548554961
Australia,2020-05-22,1589.1070038237303,-8942.927560006121,12776.838049825328
Australia,2020-05-23,1488.6153297028566,-9253.87534321193,11822.181964363255
Australia,2020-05-24,1376.068447206405,-9503.445728497014,11961.233185930781
Australia,2020-05-25,1279.1445616261558,-9179.265942479864,12194.194449274386
Australia,2020-05-26,1164.7581469859479,-9035.854009016273,11381.492728438234
Australia,2020-05-27,1049.6656174909695,-9992.457395529804,12183.591505929337
Australia,2020-05-28,932.7307761776508,-10777.107678899509,12130.608724219655
Australia,2020-05-29,818.1242237890488,-9589.769340447767,11130.240137639024
Australia,2020-05-30,707.1640985755022,-10060.904238922514,11295.115680862069
Australia,2020-05-31,594.7874576376653,-10359.675288891878,10428.26270567049
Australia,2020-06-01,507.0358092776114,-10152.52425797538,11335.899856048118
Australia,2020-06-02,408.9974768714944,-10246.266169090959,11813.445936406415
Australia,2020-06-03,315.48161409814793,-10609.88476715059,11964.0817888874
Australia,2020-06-04,223.35391805632014,-10961.670125964769,11247.389812471114
Australia,2020-06-05,134.80615682534832,-10067.085167043768,10928.681050404433
Australia,2020-06-06,49.26485968622387,-11100.429806467646,10745.377538359118
Australia,2020-06-07,-40.073443163359,-10564.842453063178,11451.23109326315
Australia,2020-06-08,-108.69869590921007,-11121.089265338012,11497.037854441165
Australia,2020-06-09,-192.794405182697,-10667.984256763973,11036.964248650303
Australia,2020-06-10,-278.5218637730695,-10835.151088441127,9777.079317100814
Australia,2020-06-11,-369.65253817106935,-11060.438766919635,10948.727792071506
Australia,2020-06-12,-464.27728540670114,-10380.84879796811,10046.697889814905
Australia,2020-06-13,-562.8875241822461,-11188.0174824465,10242.558928696999
Australia,2020-06-14,-671.8411303991052,-11106.534855742473,9842.979391199517
Australia,2020-06-15,-765.831150590227,-11365.997258516461,9608.8055182125
Australia,2020-06-16,-879.9158330921493,-12117.393511835753,9964.928708884792
Australia,2020-06-17,-998.8356193640277,-12111.13897242859,9474.111859005061
Australia,2020-06-18,-1124.6872420816512,-11983.65885086255,9569.708677550221
Australia,2020-06-19,-1253.6822887115468,-11712.467195131812,9070.537998720398
Australia,2020-06-20,-1384.283934911401,-11933.256858664103,9310.58188414485
Australia,2020-06-21,-1520.7330340466242,-12480.509798042347,8814.081201618537
Australia,2020-06-22,-1635.57998072924,-12827.050388340922,8730.29551393433
Australia,2020-06-23,-1761.7790367218286,-12392.547783078093,8737.941128484219
Australia,2020-06-24,-1882.0691356550553,-12578.37447703517,8027.010092328373
Australia,2020-06-25,-1996.7094636908394,-12532.77074794252,9010.319035999226
Australia,2020-06-26,-2100.2956029764505,-13662.165607794444,9330.638148929944
Australia,2020-06-27,-2189.948416264448,-12222.124596877571,9448.060546696137
Australia,2020-06-28,-2268.885507864297,-13601.847950082729,8833.622398064203
Australia,2020-06-29,-2308.9905221162817,-13950.736797003414,8542.982185449537
Australia,2020-06-30,-2342.9360321601434,-13759.807782019147,8506.824905484715
Australia,2020-07-01,-2353.5833413232904,-13214.856918962038,8282.641056267286
Australia,2020-07-02,-2341.7270549794434,-13736.00932112727,8002.359175333154
Australia,2020-07-03,-2302.910031802146,-13469.809830918548,8701.839180391893
Australia,2020-07-04,-2235.60097552113,-14189.293315360883,7506.261549117278
Australia,2020-07-05,-2144.744838466263,-13192.602691123502,8457.826969638016
Australia,2020-07-06,-2004.3018736271072,-12673.65974076657,9415.04247489106
Australia,2020-07-07,-1849.3318833504613,-13121.02193729142,8824.54464961383
Australia,2020-07-08,-1665.3479771196319,-11609.784749930137,8620.243541769116
Australia,2020-07-09,-1456.0088519419487,-12415.82113831935,9158.659986562883
Australia,2020-07-10,-1219.8764926110089,-11527.372894916372,9537.436389003464
Australia,2020-07-11,-958.53293869665,-11556.663238261372,9580.359172657112
Australia,2020-07-12,-680.0677358403364,-12635.715046240688,9434.89259643946
Australia,2020-07-13,-361.5533776722791,-10889.618205781404,10894.280746554767
Australia,2020-07-14,-41.06674251390069,-10943.306950937038,11154.20861096786
Australia,2020-07-15,293.0177554669497,-10031.101408360078,11103.419002480168
Australia,2020-07-16,634.3929616923353,-10769.56772493113,12530.222869639656
Australia,2020-07-17,982.113612141611,-9436.048616491105,12710.59497257544
Australia,2020-07-18,1332.5260768622677,-9733.034559131109,12020.722167268288
Australia,2020-07-19,1675.8206816664504,-9215.263536874087,12180.63070788894
